"Study_old","Study","ID","Description","NES","pvalue","p.adjust","GeneRatio","BgRatio","geneID","geneName","Count","BG","Freq","total_study","celltype","regulators","-log10(Padj)","Study_1","Study_2","Cell_line"
"Tcells_2020_Nature_Lawson_RencaHAneg100","2020_Nature_Lawson_RencaHA","GOBP_XENOPHAGY","XENOPHAGY",2.59005152803898,4.81159962574613e-05,0.00139786342373949,"3/98","13/17332","29110/55072/26100","TBK1/RNF31/WIPI2",3,13,6,18,"Tcells","neg",2.85453525864314,"2020_Nature_Lawson_RencaHA","2020_Nature_Lawson_RencaHA","Renal cancer"
"Tcells_2020_Nature_Lawson_RencaHAneg100","2020_Nature_Lawson_RencaHA","KEGG_hsa05145","Toxoplasmosis",4.16960272388599,0.0037449408629123,0.0329820185446252,"4/98","112/17332","8651/8517/1432/5606","SOCS1/IKBKG/MAPK14/MAP2K3",4,112,6,18,"Tcells","neg",1.48172276846209,"2020_Nature_Lawson_RencaHA","2020_Nature_Lawson_RencaHA","Renal cancer"
"Tcells_2020_Nature_Lawson_RencaHAneg100","2020_Nature_Lawson_RencaHA","KEGG_hsa05161","Hepatitis B",4.73499926466694,0.00226398972695004,0.0253227250959362,"5/98","162/17332","29110/8772/8517/1432/5606","TBK1/FADD/IKBKG/MAPK14/MAP2K3",5,162,6,18,"Tcells","neg",1.59648955969557,"2020_Nature_Lawson_RencaHA","2020_Nature_Lawson_RencaHA","Renal cancer"
"Tcells_2020_Nature_Lawson_RencaHAneg100","2020_Nature_Lawson_RencaHA","KEGG_hsa05163","Human cytomegalovirus infection",6.22042828190666,0.00174613229282243,0.0210005265539988,"6/98","225/17332","3133/29110/8772/8517/7186/1432","HLA-E/TBK1/FADD/IKBKG/TRAF2/MAPK14",6,225,6,18,"Tcells","neg",1.67776981590279,"2020_Nature_Lawson_RencaHA","2020_Nature_Lawson_RencaHA","Renal cancer"
"Tcells_2020_Nature_Lawson_RencaHAneg100","2020_Nature_Lawson_RencaHA","REACTOME_450302","activated TAK1 mediates p38 
MAPK activation",2.71354319706922,0.000325476630068516,0.00627664846089025,"3/98","24/17332","8517/1432/5606","IKBKG/MAPK14/MAP2K3",3,24,6,18,"Tcells","neg",2.20227219439706,"2020_Nature_Lawson_RencaHA","2020_Nature_Lawson_RencaHA","Renal cancer"
"Tcells_2020_Nature_Lawson_RencaHAneg100","2020_Nature_Lawson_RencaHA","REACTOME_5218900","CASP8 activity is inhibited",3.86068053465143,4.81159962574613e-05,0.00139786342373949,"3/98","13/17332","8772/7186/8837","FADD/TRAF2/CFLAR",3,13,6,18,"Tcells","neg",2.85453525864314,"2020_Nature_Lawson_RencaHA","2020_Nature_Lawson_RencaHA","Renal cancer"
"Tcells_2020_Nature_Lawson_RencaHAneg100","2020_Nature_Lawson_RencaHA","REACTOME_5607764","CLEC7A (Dectin-1) signaling",3.33645180700664,0.00109404619341982,0.0147432610522899,"4/98","80/17332","8517/5690/5696/5684","IKBKG/PSMB2/PSMB8/PSMA3",4,80,6,18,"Tcells","neg",1.83140644453852,"2020_Nature_Lawson_RencaHA","2020_Nature_Lawson_RencaHA","Renal cancer"
"Tcells_2020_Nature_Lawson_RencaHAneg100","2020_Nature_Lawson_RencaHA","REACTOME_5689880","Ub-specific processing proteases",4.8410711688423,0.000251044457891604,0.00519987455836592,"7/98","220/17332","8517/7186/5690/7417/5696/7353/5684","IKBKG/TRAF2/PSMB2/VDAC2/PSMB8/UFD1/PSMA3",7,220,6,18,"Tcells","neg",2.28400713314724,"2020_Nature_Lawson_RencaHA","2020_Nature_Lawson_RencaHA","Renal cancer"
"Tcells_2020_Nature_Lawson_RencaHAneg100","2020_Nature_Lawson_RencaHA","REACTOME_877312","Regulation of IFNG signaling",2.99414650548464,0.002755051856304,0.0285326435303335,"2/98","14/17332","8651/5771","SOCS1/PTPN2",2,14,6,18,"Tcells","neg",1.54465798938565,"2020_Nature_Lawson_RencaHA","2020_Nature_Lawson_RencaHA","Renal cancer"
"Tcells_2020_Nature_Lawson_RencaHAneg100","2020_Nature_Lawson_RencaHA","REACTOME_9020702","Interleukin-1 signaling",3.33645180700664,0.00155852106894207,0.0193689535067968,"4/98","88/17332","8517/5690/5696/5684","IKBKG/PSMB2/PSMB8/PSMA3",4,88,6,18,"Tcells","neg",1.71289384332328,"2020_Nature_Lawson_RencaHA","2020_Nature_Lawson_RencaHA","Renal cancer"
"Tcells_2020_Nature_Lawson_RencaHAneg100","2020_Nature_Lawson_RencaHA","REACTOME_933543","NF-kB activation through FADD/RIP-1 
pathway mediated by caspase-8 
and -10",3.72881432527223,0.002370185495757,0.0257383735631477,"2/98","13/17332","8772/8517","FADD/IKBKG",2,13,6,18,"Tcells","neg",1.58941890012267,"2020_Nature_Lawson_RencaHA","2020_Nature_Lawson_RencaHA","Renal cancer"
"Tcells_2020_Nature_Lawson_RencaHAneg100","2020_Nature_Lawson_RencaHA","BIOCARTA_41BB_PATHWAY","41BB PATHWAY",2.47122429003855,0.00456445858027092,0.0372653060002411,"2/98","18/17332","7186/1432","TRAF2/MAPK14",2,18,5,18,"Tcells","neg",1.42869530825446,"2020_Nature_Lawson_RencaHA","2020_Nature_Lawson_RencaHA","Renal cancer"
"Tcells_2020_Nature_Lawson_RencaHAneg100","2020_Nature_Lawson_RencaHA","BIOCARTA_TALL1_PATHWAY","TALL1 PATHWAY",2.47122429003855,0.00316722575477676,0.030044211625507,"2/98","15/17332","7186/1432","TRAF2/MAPK14",2,15,5,18,"Tcells","neg",1.5222391875963,"2020_Nature_Lawson_RencaHA","2020_Nature_Lawson_RencaHA","Renal cancer"
"Tcells_2020_Nature_Lawson_RencaHAneg100","2020_Nature_Lawson_RencaHA","BIOCARTA_TOLL_PATHWAY","TOLL PATHWAY",2.71354319706922,0.000368346506561998,0.00675402569819008,"3/98","25/17332","8517/1432/5606","IKBKG/MAPK14/MAP2K3",3,25,5,18,"Tcells","neg",2.1704372912634,"2020_Nature_Lawson_RencaHA","2020_Nature_Lawson_RencaHA","Renal cancer"
"Tcells_2020_Nature_Lawson_RencaHAneg100","2020_Nature_Lawson_RencaHA","GOBP_AUTOPHAGOSOME_MATURATION","AUTOPHAGOSOME MATURATION",4.90597004435313,1.09537252588584e-06,7.90434948518265e-05,"6/98","60/17332","9474/9140/22863/26100/65082/51510","ATG5/ATG12/ATG14/WIPI2/VPS33A/CHMP5",6,60,5,18,"Tcells","neg",4.10213386597472,"2020_Nature_Lawson_RencaHA","2020_Nature_Lawson_RencaHA","Renal cancer"
"Tcells_2020_Nature_Lawson_RencaHAneg100","2020_Nature_Lawson_RencaHA","GOBP_CD40_SIGNALING_PATHWAY","CD40 SIGNALING PATHWAY",1.78999305780329,0.00360639247197451,0.0325302417734152,"2/98","16/17332","55072/7128","RNF31/TNFAIP3",2,16,5,18,"Tcells","neg",1.48771270891397,"2020_Nature_Lawson_RencaHA","2020_Nature_Lawson_RencaHA","Renal cancer"
"Tcells_2020_Nature_Lawson_RencaHAneg100","2020_Nature_Lawson_RencaHA","GOBP_C_TERMINAL_PROTEIN_AMINO_ACID_MODIFICATION","C TERMINAL PROTEIN AMINO 
ACID MODIFICATION",7.14545514329196,1.66023753183603e-06,0.000104178663272297,"4/98","16/17332","10533/9474/9140/26100","ATG7/ATG5/ATG12/WIPI2",4,16,5,18,"Tcells","neg",3.98222121934707,"2020_Nature_Lawson_RencaHA","2020_Nature_Lawson_RencaHA","Renal cancer"
"Tcells_2020_Nature_Lawson_RencaHAneg100","2020_Nature_Lawson_RencaHA","GOBP_C_TERMINAL_PROTEIN_LIPIDATION","C TERMINAL PROTEIN LIPIDATION",7.14545514329196,3.32009515011574e-08,4.12614047267162e-06,"4/98","7/17332","10533/9474/9140/26100","ATG7/ATG5/ATG12/WIPI2",4,7,5,18,"Tcells","neg",5.38445599074298,"2020_Nature_Lawson_RencaHA","2020_Nature_Lawson_RencaHA","Renal cancer"
"Tcells_2020_Nature_Lawson_RencaHAneg100","2020_Nature_Lawson_RencaHA","GOBP_INTERFERON_GAMMA_MEDIATED_SIGNALING_PATHWAY","INTERFERON GAMMA MEDIATED SIGNALING 
PATHWAY",3.00765751338514,0.000368346506561998,0.00675402569819008,"3/98","25/17332","8651/5771/3659","SOCS1/PTPN2/IRF1",3,25,5,18,"Tcells","neg",2.1704372912634,"2020_Nature_Lawson_RencaHA","2020_Nature_Lawson_RencaHA","Renal cancer"
"Tcells_2020_Nature_Lawson_RencaHAneg100","2020_Nature_Lawson_RencaHA","GOBP_ORGANELLE_DISASSEMBLY","ORGANELLE DISASSEMBLY",8.47663323186305,1.57603935584194e-09,3.52560003901841e-07,"10/98","121/17332","64422/10533/9474/9140/79065/9776/23130/22863/26100/9821","ATG3/ATG7/ATG5/ATG12/ATG9A/ATG13/ATG2A/ATG14/WIPI2/RB1CC1",10,121,5,18,"Tcells","neg",6.45276695769173,"2020_Nature_Lawson_RencaHA","2020_Nature_Lawson_RencaHA","Renal cancer"
"Tcells_2020_Nature_Lawson_RencaHAneg100","2020_Nature_Lawson_RencaHA","GOBP_POSITIVE_REGULATION_OF_HEPATOCYTE_PROLIFERATION","POSITIVE REGULATION OF HEPATOCYTE 
PROLIFERATION",1.14738986226554,0.0013826185793727,0.0175733963753223,"2/98","10/17332","8837/7128","CFLAR/TNFAIP3",2,10,5,18,"Tcells","neg",1.75514429516299,"2020_Nature_Lawson_RencaHA","2020_Nature_Lawson_RencaHA","Renal cancer"
"Tcells_2020_Nature_Lawson_RencaHAneg100","2020_Nature_Lawson_RencaHA","GOBP_POST_TRANSLATIONAL_PROTEIN_MODIFICATION","POST TRANSLATIONAL PROTEIN MODIFICATION",7.01184691635921,2.93300034011824e-06,0.000164028044021112,"5/98","40/17332","10533/9474/9140/26100/9040","ATG7/ATG5/ATG12/WIPI2/UBE2M",5,40,5,18,"Tcells","neg",3.78508189388888,"2020_Nature_Lawson_RencaHA","2020_Nature_Lawson_RencaHA","Renal cancer"
"Tcells_2020_Nature_Lawson_RencaHAneg100","2020_Nature_Lawson_RencaHA","GOBP_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY","PROTEIN CONTAINING COMPLEX DISASSEMBLY",5.42145423112202,0.000480395683910075,0.00833058251865766,"7/98","245/17332","9474/9140/57466/22863/26100/65082/51510","ATG5/ATG12/SCAF4/ATG14/WIPI2/VPS33A/CHMP5",7,245,5,18,"Tcells","neg",2.07932462935031,"2020_Nature_Lawson_RencaHA","2020_Nature_Lawson_RencaHA","Renal cancer"
"Tcells_2020_Nature_Lawson_RencaHAneg100","2020_Nature_Lawson_RencaHA","GOBP_REGULATION_OF_HEPATOCYTE_PROLIFERATION","REGULATION OF HEPATOCYTE PROLIFERATION",1.14738986226554,0.00316722575477676,0.030044211625507,"2/98","15/17332","8837/7128","CFLAR/TNFAIP3",2,15,5,18,"Tcells","neg",1.5222391875963,"2020_Nature_Lawson_RencaHA","2020_Nature_Lawson_RencaHA","Renal cancer"
"Tcells_2020_Nature_Lawson_RencaHAneg100","2020_Nature_Lawson_RencaHA","GOBP_T_CELL_DIFFERENTIATION","T CELL DIFFERENTIATION",6.30170325304925,0.000731124583044038,0.0112022307689693,"7/98","263/17332","8651/9474/8772/23210/27166/5771/3659","SOCS1/ATG5/FADD/JMJD6/PRELID1/PTPN2/IRF1",7,263,5,18,"Tcells","neg",1.95069548499189,"2020_Nature_Lawson_RencaHA","2020_Nature_Lawson_RencaHA","Renal cancer"
"Tcells_2020_Nature_Lawson_RencaHAneg100","2020_Nature_Lawson_RencaHA","GOBP_VIRAL_GENE_EXPRESSION","VIRAL GENE EXPRESSION",4.97418139264716,0.000245064699468519,0.00512345544589792,"5/98","99/17332","9474/9140/51574/10614/5045","ATG5/ATG12/LARP7/HEXIM1/FURIN",5,99,5,18,"Tcells","neg",2.29043703611107,"2020_Nature_Lawson_RencaHA","2020_Nature_Lawson_RencaHA","Renal cancer"
"Tcells_2020_Nature_Lawson_RencaHAneg100","2020_Nature_Lawson_RencaHA","GOBP_VIRAL_TRANSLATION","VIRAL TRANSLATION",4.84673107890197,0.00456445858027092,0.0372653060002411,"2/98","18/17332","9474/9140","ATG5/ATG12",2,18,5,18,"Tcells","neg",1.42869530825446,"2020_Nature_Lawson_RencaHA","2020_Nature_Lawson_RencaHA","Renal cancer"
"Tcells_2020_Nature_Lawson_RencaHAneg100","2020_Nature_Lawson_RencaHA","KEGG_hsa05014","Amyotrophic lateral sclerosis",5.53926081203313,1.01415259616442e-06,7.56219785873272e-05,"12/98","365/17332","29110/60673/7186/9776/5690/23130/1432/5606/22863/26100/9821/5684","TBK1/ATG101/TRAF2/ATG13/PSMB2/ATG2A/MAPK14/MAP2K3/ATG14/WIPI2/RB1CC1/PSMA3",12,365,5,18,"Tcells","neg",4.1213519638643,"2020_Nature_Lawson_RencaHA","2020_Nature_Lawson_RencaHA","Renal cancer"
"Tcells_2020_Nature_Lawson_RencaHAneg100","2020_Nature_Lawson_RencaHA","KEGG_hsa05016","Huntington disease",4.87694819571833,9.02771123178202e-06,0.00038784820260345,"10/98","306/17332","60673/7186/9776/5690/7417/23130/22863/26100/9821/5684","ATG101/TRAF2/ATG13/PSMB2/VDAC2/ATG2A/ATG14/WIPI2/RB1CC1/PSMA3",10,306,5,18,"Tcells","neg",3.41133821685667,"2020_Nature_Lawson_RencaHA","2020_Nature_Lawson_RencaHA","Renal cancer"
"Tcells_2020_Nature_Lawson_RencaHAneg100","2020_Nature_Lawson_RencaHA","KEGG_hsa05167","Kaposi sarcoma-associated herpesvirus infection",6.97487287689263,1.41962582498092e-05,0.000538254740759715,"8/98","194/17332","3133/64422/29110/8772/8517/7186/1432/22863","HLA-E/ATG3/TBK1/FADD/IKBKG/TRAF2/MAPK14/ATG14",8,194,5,18,"Tcells","neg",3.26901213637356,"2020_Nature_Lawson_RencaHA","2020_Nature_Lawson_RencaHA","Renal cancer"
"Tcells_2020_Nature_Lawson_RencaHAneg100","2020_Nature_Lawson_RencaHA","KEGG_hsa05235","PD-L1 expression and PD-1 
checkpoint pathway in cancer",3.34707726679036,0.00162486603461893,0.0198624334395767,"4/98","89/17332","8517/29126/1432/5606","IKBKG/CD274/MAPK14/MAP2K3",4,89,5,18,"Tcells","neg",1.70196754513374,"2020_Nature_Lawson_RencaHA","2020_Nature_Lawson_RencaHA","Renal cancer"
"Tcells_2020_Nature_Lawson_RencaHAneg100","2020_Nature_Lawson_RencaHA","PID_IFNG_PATHWAY","IFNG PATHWAY",3.00765751338514,0.00148808569384776,0.0186719093266036,"3/98","40/17332","8651/5771/3659","SOCS1/PTPN2/IRF1",3,40,5,18,"Tcells","neg",1.72881127028817,"2020_Nature_Lawson_RencaHA","2020_Nature_Lawson_RencaHA","Renal cancer"
"Tcells_2020_Nature_Lawson_RencaHAneg100","2020_Nature_Lawson_RencaHA","PID_NFKAPPAB_CANONICAL_PATHWAY","NFKAPPAB CANONICAL PATHWAY",1.8137898078975,0.00741046798930554,0.0498423149964836,"2/98","23/17332","8517/7128","IKBKG/TNFAIP3",2,23,5,18,"Tcells","neg",1.30240179446185,"2020_Nature_Lawson_RencaHA","2020_Nature_Lawson_RencaHA","Renal cancer"
"Tcells_2020_Nature_Lawson_RencaHAneg100","2020_Nature_Lawson_RencaHA","PID_P38_MKK3_6PATHWAY","P38 MKK3 6PATHWAY",2.90076200793981,1.30585141283909e-05,0.000503653381124319,"4/98","26/17332","7186/1432/5606/1647","TRAF2/MAPK14/MAP2K3/GADD45A",4,26,5,18,"Tcells","neg",3.29786824619896,"2020_Nature_Lawson_RencaHA","2020_Nature_Lawson_RencaHA","Renal cancer"
"Tcells_2020_Nature_Lawson_RencaHAneg100","2020_Nature_Lawson_RencaHA","PID_VEGFR1_2_PATHWAY","VEGFR1 2 PATHWAY",2.20221654618477,0.0070127924342994,0.0483617668993459,"3/98","69/17332","1432/5606/5771","MAPK14/MAP2K3/PTPN2",3,69,5,18,"Tcells","neg",1.31549784055283,"2020_Nature_Lawson_RencaHA","2020_Nature_Lawson_RencaHA","Renal cancer"
"Tcells_2020_Nature_Lawson_RencaHAneg100","2020_Nature_Lawson_RencaHA","REACTOME_936440","Negative regulators of DDX58/IFIH1 
signaling",4.98030233141692,4.39858401624656e-05,0.00136739220980504,"4/98","35/17332","9474/9140/29110/7128","ATG5/ATG12/TBK1/TNFAIP3",4,35,5,18,"Tcells","neg",2.8641068986559,"2020_Nature_Lawson_RencaHA","2020_Nature_Lawson_RencaHA","Renal cancer"
"Tcells_2020_Nature_Lawson_RencaHAneg100","2020_Nature_Lawson_RencaHA","BIOCARTA_NTHI_PATHWAY","NTHI PATHWAY",1.90631672570013,0.00741046798930554,0.0498423149964836,"2/98","23/17332","1432/5606","MAPK14/MAP2K3",2,23,4,18,"Tcells","neg",1.30240179446185,"2020_Nature_Lawson_RencaHA","2020_Nature_Lawson_RencaHA","Renal cancer"
"Tcells_2020_Nature_Lawson_RencaHAneg100","2020_Nature_Lawson_RencaHA","BIOCARTA_SODD_PATHWAY","SODD PATHWAY",3.92184083001733,0.0013826185793727,0.0175733963753223,"2/98","10/17332","8772/7186","FADD/TRAF2",2,10,4,18,"Tcells","neg",1.75514429516299,"2020_Nature_Lawson_RencaHA","2020_Nature_Lawson_RencaHA","Renal cancer"
"Tcells_2020_Nature_Lawson_RencaHAneg100","2020_Nature_Lawson_RencaHA","GOBP_CELLULAR_RESPONSE_TO_NITROGEN_STARVATION","CELLULAR RESPONSE TO NITROGEN 
STARVATION",6.12008456642736,0.00201294403429554,0.0235756848414613,"2/98","12/17332","10533/9474","ATG7/ATG5",2,12,4,18,"Tcells","neg",1.62753568274556,"2020_Nature_Lawson_RencaHA","2020_Nature_Lawson_RencaHA","Renal cancer"
"Tcells_2020_Nature_Lawson_RencaHAneg100","2020_Nature_Lawson_RencaHA","GOBP_LYSOSOMAL_MICROAUTOPHAGY","LYSOSOMAL MICROAUTOPHAGY",4.72645148194612,1.18488745576369e-07,1.20481510842881e-05,"4/98","9/17332","10533/9776/23130/9821","ATG7/ATG13/ATG2A/RB1CC1",4,9,4,18,"Tcells","neg",4.91907959503936,"2020_Nature_Lawson_RencaHA","2020_Nature_Lawson_RencaHA","Renal cancer"
"Tcells_2020_Nature_Lawson_RencaHAneg100","2020_Nature_Lawson_RencaHA","GOBP_MITOCHONDRIAL_TRANSPORT","MITOCHONDRIAL TRANSPORT",3.22592771464675,0.005557121210588,0.0419975680678559,"5/98","200/17332","9776/7417/55072/30968/55823","ATG13/VDAC2/RNF31/STOML2/VPS11",5,200,4,18,"Tcells","neg",1.37677585734709,"2020_Nature_Lawson_RencaHA","2020_Nature_Lawson_RencaHA","Renal cancer"
"Tcells_2020_Nature_Lawson_RencaHAneg100","2020_Nature_Lawson_RencaHA","GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION","NEGATIVE REGULATION OF LYMPHOCYTE 
DIFFERENTIATION",3.00765751338514,0.00371698945839157,0.0328652388079918,"3/98","55/17332","8651/5771/3659","SOCS1/PTPN2/IRF1",3,55,4,18,"Tcells","neg",1.48326320766731,"2020_Nature_Lawson_RencaHA","2020_Nature_Lawson_RencaHA","Renal cancer"
"Tcells_2020_Nature_Lawson_RencaHAneg100","2020_Nature_Lawson_RencaHA","GOBP_PIECEMEAL_MICROAUTOPHAGY_OF_THE_NUCLEUS","PIECEMEAL MICROAUTOPHAGY OF THE 
NUCLEUS",4.72645148194612,3.32009515011574e-08,4.12614047267162e-06,"4/98","7/17332","10533/9776/23130/9821","ATG7/ATG13/ATG2A/RB1CC1",4,7,4,18,"Tcells","neg",5.38445599074298,"2020_Nature_Lawson_RencaHA","2020_Nature_Lawson_RencaHA","Renal cancer"
"Tcells_2020_Nature_Lawson_RencaHAneg100","2020_Nature_Lawson_RencaHA","GOBP_POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRION","POSITIVE REGULATION OF ESTABLISHMENT 
OF PROTEIN LOCALIZATION TO 
MITOCHONDRION",2.41135462374563,0.00109312173640386,0.0147432610522899,"3/98","36/17332","9776/55072/55823","ATG13/RNF31/VPS11",3,36,4,18,"Tcells","neg",1.83140644453852,"2020_Nature_Lawson_RencaHA","2020_Nature_Lawson_RencaHA","Renal cancer"
"Tcells_2020_Nature_Lawson_RencaHAneg100","2020_Nature_Lawson_RencaHA","GOBP_POSITIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY","POSITIVE REGULATION OF EXTRINSIC 
APOPTOTIC SIGNALING PATHWAY",4.64144121107817,0.00283405984608782,0.0286868410665088,"3/98","50/17332","8772/7186/10616","FADD/TRAF2/RBCK1",3,50,4,18,"Tcells","neg",1.54231727269917,"2020_Nature_Lawson_RencaHA","2020_Nature_Lawson_RencaHA","Renal cancer"
"Tcells_2020_Nature_Lawson_RencaHAneg100","2020_Nature_Lawson_RencaHA","GOBP_PROTEIN_K63_LINKED_UBIQUITINATION","PROTEIN K63 LINKED UBIQUITINATION",2.5470188957188,0.00431866528690424,0.0359139563078245,"3/98","58/17332","7186/10273/11060","TRAF2/STUB1/WWP2",3,58,4,18,"Tcells","neg",1.44473675003922,"2020_Nature_Lawson_RencaHA","2020_Nature_Lawson_RencaHA","Renal cancer"
"Tcells_2020_Nature_Lawson_RencaHAneg100","2020_Nature_Lawson_RencaHA","GOBP_REGULATION_OF_AUTOPHAGOSOME_MATURATION","REGULATION OF AUTOPHAGOSOME MATURATION",4.84673107890197,0.00360639247197451,0.0325302417734152,"2/98","16/17332","9474/9140","ATG5/ATG12",2,16,4,18,"Tcells","neg",1.48771270891397,"2020_Nature_Lawson_RencaHA","2020_Nature_Lawson_RencaHA","Renal cancer"
"Tcells_2020_Nature_Lawson_RencaHAneg100","2020_Nature_Lawson_RencaHA","GOBP_REGULATION_OF_LIPOPROTEIN_METABOLIC_PROCESS","REGULATION OF LIPOPROTEIN METABOLIC 
PROCESS",2.34875174519059,0.000134490560638836,0.00323500413063523,"3/98","18/17332","60673/9776/9821","ATG101/ATG13/RB1CC1",3,18,4,18,"Tcells","neg",2.4901251604633,"2020_Nature_Lawson_RencaHA","2020_Nature_Lawson_RencaHA","Renal cancer"
"Tcells_2020_Nature_Lawson_RencaHAneg100","2020_Nature_Lawson_RencaHA","GOBP_REGULATION_OF_NECROTIC_CELL_DEATH","REGULATION OF NECROTIC CELL 
DEATH",4.98131892946109,0.000142255990599123,0.00331486094760666,"4/98","47/17332","79065/8772/10616/8837","ATG9A/FADD/RBCK1/CFLAR",4,47,4,18,"Tcells","neg",2.47953468474148,"2020_Nature_Lawson_RencaHA","2020_Nature_Lawson_RencaHA","Renal cancer"
"Tcells_2020_Nature_Lawson_RencaHAneg100","2020_Nature_Lawson_RencaHA","GOBP_REGULATION_OF_PROGRAMMED_NECROTIC_CELL_DEATH","REGULATION OF PROGRAMMED NECROTIC 
CELL DEATH",3.91068551021366,0.000702398879271786,0.010836319261593,"3/98","31/17332","8772/10616/8837","FADD/RBCK1/CFLAR",3,31,4,18,"Tcells","neg",1.965118208188,"2020_Nature_Lawson_RencaHA","2020_Nature_Lawson_RencaHA","Renal cancer"
"Tcells_2020_Nature_Lawson_RencaHAneg100","2020_Nature_Lawson_RencaHA","GOBP_REGULATION_OF_PROTEIN_LIPIDATION","REGULATION OF PROTEIN LIPIDATION",2.34875174519059,2.79884617435472e-05,0.000963233675697156,"3/98","11/17332","60673/9776/9821","ATG101/ATG13/RB1CC1",3,11,4,18,"Tcells","neg",3.0162683424133,"2020_Nature_Lawson_RencaHA","2020_Nature_Lawson_RencaHA","Renal cancer"
"Tcells_2020_Nature_Lawson_RencaHAneg100","2020_Nature_Lawson_RencaHA","GOBP_THYMIC_T_CELL_SELECTION","THYMIC T CELL SELECTION",2.81082058676521,0.00679094576046923,0.0472665413362267,"2/98","22/17332","9474/5771","ATG5/PTPN2",2,22,4,18,"Tcells","neg",1.32544617543236,"2020_Nature_Lawson_RencaHA","2020_Nature_Lawson_RencaHA","Renal cancer"
"Tcells_2020_Nature_Lawson_RencaHAneg100","2020_Nature_Lawson_RencaHA","KEGG_hsa04211","Longevity regulating pathway",3.70552858846718,0.00162486603461893,0.0198624334395767,"4/98","89/17332","9474/60673/9776/9821","ATG5/ATG101/ATG13/RB1CC1",4,89,4,18,"Tcells","neg",1.70196754513374,"2020_Nature_Lawson_RencaHA","2020_Nature_Lawson_RencaHA","Renal cancer"
"Tcells_2020_Nature_Lawson_RencaHAneg100","2020_Nature_Lawson_RencaHA","KEGG_hsa04216","Ferroptosis",6.1594354493296,8.28920896197473e-05,0.00223174223605699,"4/98","41/17332","10533/9474/7417/5093","ATG7/ATG5/VDAC2/PCBP1",4,41,4,18,"Tcells","neg",2.65135596740589,"2020_Nature_Lawson_RencaHA","2020_Nature_Lawson_RencaHA","Renal cancer"
"Tcells_2020_Nature_Lawson_RencaHAneg100","2020_Nature_Lawson_RencaHA","KEGG_hsa05010","Alzheimer disease",6.35494000947757,1.72311602193786e-06,0.000104178663272297,"12/98","384/17332","60673/8772/8517/7186/9776/5690/7417/23130/22863/26100/9821/5684","ATG101/FADD/IKBKG/TRAF2/ATG13/PSMB2/VDAC2/ATG2A/ATG14/WIPI2/RB1CC1/PSMA3",12,384,4,18,"Tcells","neg",3.98222121934707,"2020_Nature_Lawson_RencaHA","2020_Nature_Lawson_RencaHA","Renal cancer"
"Tcells_2020_Nature_Lawson_RencaHAneg100","2020_Nature_Lawson_RencaHA","KEGG_hsa05022","Pathways of neurodegeneration",6.80937434386449,4.54498897867337e-07,3.9104385943432e-05,"14/98","476/17332","29110/60673/8772/7186/9776/5690/7417/23130/1432/5606/22863/26100/9821/5684","TBK1/ATG101/FADD/TRAF2/ATG13/PSMB2/VDAC2/ATG2A/MAPK14/MAP2K3/ATG14/WIPI2/RB1CC1/PSMA3",14,476,4,18,"Tcells","neg",4.40777452945309,"2020_Nature_Lawson_RencaHA","2020_Nature_Lawson_RencaHA","Renal cancer"
"Tcells_2020_Nature_Lawson_RencaHAneg100","2020_Nature_Lawson_RencaHA","KEGG_hsa05120","Epithelial cell signaling in 
Helicobacter pylori infection",2.55518185133073,0.000662162278859262,0.0105804072700583,"4/98","70/17332","8517/50848/1432/7082","IKBKG/F11R/MAPK14/TJP1",4,70,4,18,"Tcells","neg",1.97549761474557,"2020_Nature_Lawson_RencaHA","2020_Nature_Lawson_RencaHA","Renal cancer"
"Tcells_2020_Nature_Lawson_RencaHAneg100","2020_Nature_Lawson_RencaHA","KEGG_hsa05142","Chagas disease",4.0474271668485,0.00267454335441978,0.028358956640455,"4/98","102/17332","8772/8517/1432/8837","FADD/IKBKG/MAPK14/CFLAR",4,102,4,18,"Tcells","neg",1.54730975140253,"2020_Nature_Lawson_RencaHA","2020_Nature_Lawson_RencaHA","Renal cancer"
"Tcells_2020_Nature_Lawson_RencaHAneg100","2020_Nature_Lawson_RencaHA","REACTOME_1169091","Activation of NF-kappaB in 
B cells",3.33645180700664,0.000560739598696978,0.00950283698700863,"4/98","67/17332","8517/5690/5696/5684","IKBKG/PSMB2/PSMB8/PSMA3",4,67,4,18,"Tcells","neg",2.02214672061953,"2020_Nature_Lawson_RencaHA","2020_Nature_Lawson_RencaHA","Renal cancer"
"Tcells_2020_Nature_Lawson_RencaHAneg100","2020_Nature_Lawson_RencaHA","REACTOME_5205685","PINK1-PRKN Mediated Mitophagy",4.84673107890197,0.00679094576046923,0.0472665413362267,"2/98","22/17332","9474/9140","ATG5/ATG12",2,22,4,18,"Tcells","neg",1.32544617543236,"2020_Nature_Lawson_RencaHA","2020_Nature_Lawson_RencaHA","Renal cancer"
